Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Wind Speed,Wind Direction,Precipitable Water,Pressure
2024,4,26,22,30,0,0,0,6.4,77.52,0.9,191,0.9,1018
2024,4,26,23,30,0,0,0,5.6,80.76,0.9,189,0.9,1018
2024,4,27,0,30,0,0,0,4.7,85.02,0.8,186,0.9,1018
2024,4,27,1,30,0,0,0,4.1,87.18,0.8,184,0.8,1018
2024,4,27,2,30,0,0,0,3.7,87.28,0.7,180,0.7,1018
2024,4,27,3,30,0,0,0,3.1,87.67,0.7,175,0.6,1018
2024,4,27,4,30,0,0,0,2.7,86.05,0.7,170,0.7,1017
2024,4,27,5,30,25,2,25,2.8,81.77,0.7,165,0.7,1016
2024,4,27,6,30,56,101,78,3.6,75.41,0.7,159,0.7,1016
2024,4,27,7,30,184,27,194,5.1,67.51,0.6,152,0.8,1015
2024,4,27,8,30,268,253,399,7.9,56.29,0.7,157,1.1,1013
2024,4,27,9,30,288,148,382,10.3,47.81,0.7,167,1.5,1012
2024,4,27,10,30,325,44,357,11.2,47.36,0.6,170,2.1,1011
2024,4,27,11,30,190,2,192,11,53.3,0.6,167,2.5,1010
2024,4,27,12,30,129,0,129,10.3,66.57,0.5,156,2.7,1009
2024,4,27,13,30,120,0,120,9.8,77.76,0.5,147,2.9,1007
2024,4,27,14,30,112,1,113,9.4,85.68,0.4,146,2.9,1006
2024,4,27,15,30,55,0,55,9.3,89.27,0.3,145,2.9,1005
2024,4,27,16,30,106,1,106,8.9,93.59,0.3,155,2.9,1005
2024,4,27,17,30,66,2,67,8,100,0.5,227,2.9,1005
2024,4,27,18,30,44,2,44,6.1,100,0.8,317,2.7,1005
2024,4,27,19,30,6,17,6,3.9,100,1.3,348,2.6,1006
2024,4,27,20,30,0,0,0,1.5,100,1.7,348,2.5,1007
2024,4,27,21,30,0,0,0,-0.9,97.71,1.9,344,2.4,1008
2024,4,27,22,30,0,0,0,-2.1,87.65,1.9,339,2.3,1009
2024,4,27,23,30,0,0,0,-2.7,84.5,1.8,335,2.1,1011
2024,4,28,0,30,0,0,0,-3.3,82.69,1.7,331,2,1012
2024,4,28,1,30,0,0,0,-3.8,80.78,1.7,328,1.9,1013
2024,4,28,2,30,0,0,0,-4.2,79.6,1.6,325,1.8,1015
2024,4,28,3,30,0,0,0,-4.4,78.73,1.6,324,1.7,1016
2024,4,28,4,30,0,0,0,-4.5,77.62,1.7,326,1.6,1017
2024,4,28,5,30,26,178,38,-4.7,76.37,1.7,328,1.5,1019
2024,4,28,6,30,46,2,46,-4.8,74.12,1.7,330,1.4,1021
2024,4,28,7,30,96,8,99,-4.7,70.97,1.6,334,1.2,1022
2024,4,28,8,30,197,145,272,-3.7,63.09,1.6,339,1,1023
2024,4,28,9,30,338,14,347,-2.2,55.39,1.6,345,0.7,1024
2024,4,28,10,30,390,13,400,-0.7,49.74,1.5,348,0.5,1025
2024,4,28,11,30,509,157,632,0.6,46.2,1.5,350,0.4,1027
2024,4,28,12,30,290,669,826,1.4,45.15,1.5,180,0.4,1027
2024,4,28,13,30,105,975,859,1.6,45.68,1.4,9,0.4,1027
2024,4,28,14,30,101,954,775,1.3,47.02,1.4,15,0.4,1028
2024,4,28,15,30,94,917,649,0.4,49.24,1.3,19,0.4,1029
2024,4,28,16,30,83,856,490,-0.8,51.59,1.2,21,0.4,1030
2024,4,28,17,30,68,753,315,-2.5,55.41,1,26,0.4,1031
2024,4,28,18,30,46,573,144,-4.7,61.48,0.8,31,0.3,1031
2024,4,28,19,30,12,129,15,-6.7,66.75,0.7,34,0.3,1032
2024,4,28,20,30,0,0,0,-7.9,70.18,0.6,34,0.3,1032
2024,4,28,21,30,0,0,0,-8.6,72.03,0.6,34,0.3,1032
2024,4,28,22,30,0,0,0,-9,72.38,0.6,37,0.3,1032
2024,4,28,23,30,0,0,0,-9.1,71.87,0.6,41,0.3,1031
2024,4,29,0,30,0,0,0,-8.9,71.04,0.6,43,0.3,1031
2024,4,29,1,30,0,0,0,-8.6,71.07,0.6,44,0.3,1031
2024,4,29,2,30,0,0,0,-8.2,71.47,0.6,46,0.3,1031
2024,4,29,3,30,0,0,0,-7.9,72.68,0.6,48,0.3,1031
2024,4,29,4,30,0,0,0,-7.5,72.99,0.6,50,0.3,1031
2024,4,29,5,30,28,318,50,-6.8,71.47,0.6,53,0.3,1031
2024,4,29,6,30,101,12,104,-5.5,68.5,0.6,57,0.3,1031
2024,4,29,7,30,185,34,198,-3.9,63.56,0.6,62,0.3,1030
2024,4,29,8,30,293,254,426,-2.2,58.24,0.7,64,0.3,1030
2024,4,29,9,30,267,542,617,-0.6,53.58,0.7,66,0.3,1029
2024,4,29,10,30,335,487,693,0.8,50.3,0.7,69,0.4,1028
2024,4,29,11,30,464,211,631,2.1,48.36,0.7,72,0.4,1027
2024,4,29,12,30,475,176,616,2.9,49.06,0.6,74,0.4,1027
2024,4,29,13,30,458,151,575,3.4,50.59,0.6,72,0.5,1026
2024,4,29,14,30,422,144,524,3.5,53.75,0.6,65,0.5,1025
2024,4,29,15,30,335,79,383,3.3,59.52,0.5,59,0.6,1024
2024,4,29,16,30,246,40,265,2.7,67.45,0.5,60,0.7,1023
2024,4,29,17,30,114,5,116,2.1,73.41,0.6,66,0.7,1023
2024,4,29,18,30,31,157,58,1.7,76.85,0.7,71,0.8,1022
2024,4,29,19,30,12,106,15,1.4,79.4,0.7,75,0.9,1022
2024,4,29,20,30,0,0,0,1.3,81.38,0.8,77,1,1021
2024,4,29,21,30,0,0,0,0.9,86.02,0.8,74,1,1020
2024,4,29,22,30,0,0,0,0.4,91.16,0.7,71,1.1,1020
2024,4,29,23,30,0,0,0,0.1,93.95,0.7,74,1.1,1019
2024,4,30,0,30,0,0,0,-0.2,95.72,0.8,79,1.1,1019
2024,4,30,1,30,0,0,0,-0.5,97.09,0.8,83,1.2,1019
2024,4,30,2,30,0,0,0,-0.7,97.29,0.7,84,1.3,1019
2024,4,30,3,30,0,0,0,-0.7,96.03,0.7,83,1.4,1018
2024,4,30,4,30,0,0,0,-0.6,94.86,0.7,79,1.5,1018
2024,4,30,5,30,27,234,45,0.3,89.23,0.8,82,1.6,1017
2024,4,30,6,30,59,0,59,2.1,81.25,0.8,88,1.6,1016
2024,4,30,7,30,156,3,157,3.7,76.94,0.8,89,1.7,1016
2024,4,30,8,30,158,0,158,5.2,72.64,0.8,90,1.8,1015
2024,4,30,9,30,147,0,147,6.5,69.2,0.9,92,1.8,1015
2024,4,30,10,30,227,0,227,7.4,68.4,0.9,95,1.9,1015
2024,4,30,11,30,233,0,233,8.2,68,0.9,96,1.9,1014
2024,4,30,12,30,256,5,260,8.8,67.95,0.9,97,2,1014
2024,4,30,13,30,267,7,272,9.1,67.98,0.8,97,2,1014
2024,4,30,14,30,62,0,62,9.2,67.47,0.8,97,1.9,1013
2024,4,30,15,30,185,8,190,8.9,67.83,0.8,95,1.9,1013
2024,4,30,16,30,96,1,96,8.2,70.41,0.7,93,2,1013
2024,4,30,17,30,75,4,76,7.1,75.43,0.7,90,2,1013
2024,4,30,18,30,29,62,40,6,79.95,0.7,89,2,1013
2024,4,30,19,30,12,71,14,5,83.71,0.7,86,2,1013
2024,4,30,20,30,0,0,0,4.4,87.1,0.7,85,2,1013
2024,4,30,21,30,0,0,0,4,89.98,0.7,85,2,1013
2024,4,30,22,30,0,0,0,3.6,92.79,0.6,83,2,1013
2024,4,30,23,30,0,0,0,3.2,95.18,0.6,78,2.1,1013
2024,5,1,0,30,0,0,0,2.8,97.06,0.5,73,2.1,1013
2024,5,1,1,30,0,0,0,2.4,98.38,0.5,70,2.1,1013
2024,5,1,2,30,0,0,0,2.1,98.54,0.5,69,2.1,1012
2024,5,1,3,30,0,0,0,1.8,98.82,0.5,70,2.1,1012
2024,5,1,4,30,0,0,0,1.6,98.52,0.4,71,2.1,1012
2024,5,1,5,30,32,154,44,1.6,97.56,0.4,66,2.1,1012
2024,5,1,6,30,20,0,20,2.3,93.98,0.4,63,2.1,1012
2024,5,1,7,30,70,0,70,3.8,89.9,0.4,65,2.1,1011
2024,5,1,8,30,159,0,159,5.8,84.55,0.5,68,2,1011
2024,5,1,9,30,137,0,137,8.1,76.62,0.5,75,2,1010
2024,5,1,10,30,185,0,185,9.9,70.5,0.6,80,2,1010
2024,5,1,11,30,186,0,186,10.5,69.94,0.6,78,2,1009
2024,5,1,12,30,140,0,140,10.5,71.88,0.5,71,2,1009
2024,5,1,13,30,110,0,110,10.3,75.08,0.5,61,2,1009
2024,5,1,14,30,212,0,212,10.2,77.75,0.5,49,2,1009
2024,5,1,15,30,92,0,92,9.9,80.87,0.5,39,2,1009
2024,5,1,16,30,59,0,59,9.3,85.5,0.5,30,2,1009
2024,5,1,17,30,36,0,36,8.4,91.35,0.5,24,2,1009
2024,5,1,18,30,21,102,40,7.2,97.65,0.5,21,2,1009
2024,5,1,19,30,10,0,10,6.2,100,0.5,20,2,1010
2024,5,1,20,30,0,0,0,5.5,100,0.5,18,2,1010
2024,5,1,21,30,0,0,0,4.9,100,0.5,20,2,1011
2024,5,1,22,30,0,0,0,4.5,100,0.4,27,2,1011
2024,5,1,23,30,0,0,0,4.2,100,0.4,29,1.9,1011
2024,5,2,0,30,0,0,0,3.9,100,0.4,24,1.9,1012
2024,5,2,1,30,0,0,0,3.6,100,0.3,12,1.9,1012
2024,5,2,2,30,0,0,0,3.4,100,0.3,175,1.8,1013
2024,5,2,3,30,0,0,0,3.1,100,0.3,340,1.8,1014
2024,5,2,4,30,0,0,0,3,100,0.4,331,1.8,1014
2024,5,2,5,30,32,114,41,3.4,96.3,0.4,329,1.7,1015
2024,5,2,6,30,77,300,149,4.9,90.1,0.3,340,1.7,1015
2024,5,2,7,30,145,249,243,7.3,84.34,0.3,326,1.7,1015
2024,5,2,8,30,259,32,276,9.8,76.17,0.4,300,1.8,1017
2024,5,2,9,30,283,467,589,12.2,66.21,0.4,312,1.8,1017
2024,5,2,10,30,447,223,613,14.3,58.96,0.4,335,1.7,1017
2024,5,2,11,30,482,136,591,15.1,55.76,0.3,345,1.7,1017
2024,5,2,12,30,376,5,380,14.9,56.38,0.3,172,1.7,1017
2024,5,2,13,30,398,56,442,14.6,58.1,0.3,12,1.7,1017
2024,5,2,14,30,313,3,315,14.4,59.22,0.3,33,1.7,1017
2024,5,2,15,30,314,25,329,13.9,61.63,0.3,54,1.7,1017
2024,5,2,16,30,188,2,189,13.2,66.98,0.3,64,1.7,1018
2024,5,2,17,30,43,0,43,12,78.19,0.3,66,1.7,1018
2024,5,2,18,30,30,0,30,10,91.88,0.3,69,1.7,1018
2024,5,2,19,30,14,96,17,8.1,96.02,0.4,73,1.7,1018
2024,5,2,20,30,0,0,0,7.2,96.2,0.4,79,1.7,1018
2024,5,2,21,30,0,0,0,6.4,97.78,0.4,87,1.8,1018
2024,5,2,22,30,0,0,0,5.8,98.63,0.3,95,1.9,1018
2024,5,2,23,30,0,0,0,5.4,99.25,0.3,104,1.9,1018
2024,5,3,0,30,0,0,0,5.3,99.16,0.3,114,2,1018
2024,5,3,1,30,0,0,0,5.3,99.38,0.3,123,2.1,1018
2024,5,3,2,30,0,0,0,5.4,100,0.3,130,2.3,1018
2024,5,3,3,30,0,0,0,5.3,100,0.4,134,2.4,1017
2024,5,3,4,30,0,0,0,5.6,100,0.4,135,2.4,1017
2024,5,3,5,30,38,52,43,6.6,96.78,0.5,133,2.3,1017
2024,5,3,6,30,35,0,35,8.3,90.49,0.5,126,2.3,1016
2024,5,3,7,30,86,0,86,10.7,83.73,0.5,121,2.4,1016
2024,5,3,8,30,224,6,227,13.4,73.95,0.6,124,2.4,1015
2024,5,3,9,30,221,0,221,15.6,65.52,0.7,133,2.5,1013
2024,5,3,10,30,437,105,516,16.9,60.45,0.8,143,2.6,1012
2024,5,3,11,30,467,135,575,16.8,61.12,0.8,149,2.8,1011
2024,5,3,12,30,251,9,258,15.8,68.1,0.8,155,3,1011
2024,5,3,13,30,104,0,104,15,76.56,0.8,158,3,1010
2024,5,3,14,30,149,219,307,14.8,79.72,0.8,163,2.8,1010
2024,5,3,15,30,54,0,54,14.6,80.83,0.8,172,2.6,1010
2024,5,3,16,30,28,0,28,14.3,82.99,0.8,183,2.2,1010
2024,5,3,17,30,17,0,17,13.9,85.47,0.8,193,1.8,1010
2024,5,3,18,30,28,73,42,13.2,89.06,0.7,201,1.5,1010
2024,5,3,19,30,15,108,19,12.2,92.99,0.7,205,1.4,1011
2024,5,3,20,30,0,0,0,11,97.51,0.7,206,1.4,1011
2024,5,3,21,30,0,0,0,9.9,100,0.7,210,1.3,1012
2024,5,3,22,30,0,0,0,9,100,0.7,216,1.2,1013
2024,5,3,23,30,0,0,0,7.8,100,0.7,214,1.2,1013
2024,5,4,0,30,0,0,0,6.7,100,0.6,204,1.3,1014
2024,5,4,1,30,0,0,0,6.2,100,0.6,193,1.4,1014
2024,5,4,2,30,0,0,0,6.1,98.05,0.6,186,1.5,1014
2024,5,4,3,30,0,0,0,6.1,97.16,0.6,183,1.6,1015
2024,5,4,4,30,0,0,0,6.1,96.64,0.6,180,1.6,1015
2024,5,4,5,30,34,1,34,6.7,92.31,0.6,178,1.6,1015
2024,5,4,6,30,109,20,114,8.5,82.13,0.7,182,1.7,1015
2024,5,4,7,30,201,194,279,11.2,68.9,0.7,191,1.7,1015
2024,5,4,8,30,213,290,370,13.8,58.18,0.7,203,1.8,1015
2024,5,4,9,30,141,768,650,16.2,50.38,0.8,211,1.9,1014
2024,5,4,10,30,122,869,776,18.1,45.18,0.9,217,1.9,1014
2024,5,4,11,30,231,706,800,19,42.09,0.9,222,2,1014
2024,5,4,12,30,327,463,706,19.1,41.36,1,223,2,1014
2024,5,4,13,30,392,352,671,18.9,42.84,1,224,2,1014
2024,5,4,14,30,360,164,479,18.7,44.89,0.9,224,2,1014
2024,5,4,15,30,304,117,377,18.3,48.29,0.7,227,2.1,1014
2024,5,4,16,30,103,1,103,17.2,57.7,0.5,239,2.2,1014
2024,5,4,17,30,55,0,55,15.5,79.05,0.6,258,2.3,1014
2024,5,4,18,30,18,0,18,13.8,84.17,0.7,283,2.4,1014
2024,5,4,19,30,11,21,12,12.8,83.36,0.7,155,2.5,1013
2024,5,4,20,30,0,0,0,11.9,86.44,0.6,36,2.5,1013
2024,5,4,21,30,0,0,0,10.7,94.38,0.5,64,2.4,1012
2024,5,4,22,30,0,0,0,9.8,99.39,0.4,74,2.3,1011
2024,5,4,23,30,0,0,0,9.5,100,0.5,86,2.3,1009
2024,5,5,0,30,0,0,0,9.5,100,0.5,99,2.5,1007
2024,5,5,1,30,0,0,0,9,100,0.5,119,2.8,1006
2024,5,5,2,30,0,0,0,8.7,100,0.4,139,2.9,1004
2024,5,5,3,30,0,0,0,9.1,100,0.4,164,2.9,1002
2024,5,5,4,30,0,0,0,9.3,100,0.4,192,2.9,1001
2024,5,5,5,30,28,162,43,9.5,100,0.5,210,2.6,1000
2024,5,5,6,30,51,1,51,9.2,100,0.7,227,2.3,1000
2024,5,5,7,30,98,390,256,8,100,1,249,1.9,1001
2024,5,5,8,30,73,0,73,7,96.15,1.2,266,1.6,1003
2024,5,5,9,30,133,0,133,7.8,82.65,1.2,277,1.5,1005
2024,5,5,10,30,207,0,207,10,67.35,1,282,1.4,1006
2024,5,5,11,30,427,28,450,11.6,57.66,0.8,275,1.4,1007
2024,5,5,12,30,223,0,223,11.7,57.51,0.8,260,1.4,1007
2024,5,5,13,30,456,129,558,11.5,60.16,0.7,252,1.4,1008
2024,5,5,14,30,282,7,287,11.3,61.79,0.7,250,1.4,1008
2024,5,5,15,30,274,240,424,11,62.63,0.7,250,1.5,1008
2024,5,5,16,30,190,300,339,10.7,63.68,0.7,248,1.5,1009
2024,5,5,17,30,81,0,81,10.2,66.8,0.7,245,1.5,1009
2024,5,5,18,30,62,1,62,9.1,75.26,0.7,244,1.5,1010
2024,5,5,19,30,17,197,26,7.8,85.22,0.7,245,1.5,1010
2024,5,5,20,30,0,0,0,6.7,91.49,0.7,245,1.5,1010
2024,5,5,21,30,0,0,0,5.9,94.9,0.6,240,1.5,1010
2024,5,5,22,30,0,0,0,5.3,96.93,0.6,233,1.6,1010
2024,5,5,23,30,0,0,0,5.1,96.56,0.6,232,1.6,1010
2024,5,6,0,30,0,0,0,4.7,97.97,0.6,237,1.5,1010
2024,5,6,1,30,0,0,0,4.3,99.36,0.6,242,1.4,1011
2024,5,6,2,30,0,0,0,3.9,99.92,0.6,246,1.4,1011
2024,5,6,3,30,0,0,0,3.6,99.38,0.6,248,1.3,1012
2024,5,6,4,30,0,0,0,3.5,97.85,0.6,251,1.2,1012
2024,5,6,5,30,31,359,67,3.8,94.94,0.6,258,1.2,1013
2024,5,6,6,30,96,2,97,4.7,87.73,0.7,267,1.2,1013
2024,5,6,7,30,196,12,201,6.3,74.41,0.8,272,1.2,1013
2024,5,6,8,30,231,2,232,8.3,61.09,0.8,274,1.2,1013
2024,5,6,9,30,301,11,308,10.1,52.79,0.7,275,1.1,1013
2024,5,6,10,30,387,258,583,11.6,47.93,0.7,277,1.1,1013
2024,5,6,11,30,408,15,420,12.8,44.94,0.7,280,1.1,1013
2024,5,6,12,30,478,91,553,13.6,43.36,0.6,285,1.1,1013
2024,5,6,13,30,438,69,493,14.1,42.58,0.6,293,1.1,1013
2024,5,6,14,30,413,76,469,14,43.39,0.6,302,1.1,1013
2024,5,6,15,30,350,63,390,13.5,45.35,0.6,314,1.2,1013
2024,5,6,16,30,288,64,320,12.5,49.38,0.6,329,1.2,1013
2024,5,6,17,30,175,40,189,11.2,55.75,0.5,174,1.2,1013
2024,5,6,18,30,50,0,50,8.9,70.94,0.5,21,1.2,1013
2024,5,6,19,30,18,142,25,6.6,84.24,0.5,39,1.2,1014
2024,5,6,20,30,0,0,0,4.9,87.3,0.4,46,1.2,1014
2024,5,6,21,30,0,0,0,3.4,91.94,0.4,48,1.2,1014
2024,5,6,22,30,0,0,0,2.1,96.86,0.4,50,1.1,1014
2024,5,6,23,30,0,0,0,1,100,0.4,49,1.1,1014
2024,5,7,0,30,0,0,0,0.4,100,0.6,49,1.1,1014
2024,5,7,1,30,0,0,0,0.1,100,0.7,40,1.1,1015
2024,5,7,2,30,0,0,0,-0.1,100,0.6,19,1.1,1015
2024,5,7,3,30,0,0,0,-0.2,100,0.6,183,1.1,1015
2024,5,7,4,30,0,0,0,0,98.2,0.5,346,1.1,1015
2024,5,7,5,30,32,382,71,0.8,91.63,0.4,339,1.1,1015
2024,5,7,6,30,99,2,100,2.4,81.5,0.4,344,1.1,1015
2024,5,7,7,30,164,2,165,4.1,71.13,0.5,347,1.1,1016
2024,5,7,8,30,173,0,173,5.7,62.92,0.5,353,1.1,1015
2024,5,7,9,30,208,0,208,7.2,57.36,0.5,182,1.1,1015
2024,5,7,10,30,213,0,213,8.4,53.85,0.5,10,1.1,1014
2024,5,7,11,30,275,0,275,9.1,52.04,0.6,15,1.1,1014
2024,5,7,12,30,331,1,332,9.5,51.1,0.6,20,1.1,1014
2024,5,7,13,30,394,4,397,9.4,51.53,0.7,26,1,1013
2024,5,7,14,30,257,466,599,8.7,53.66,0.8,32,1,1013
2024,5,7,15,30,274,332,484,7.5,57.4,0.8,35,1,1013
2024,5,7,16,30,229,7,233,6.1,61.94,0.8,36,0.9,1013
2024,5,7,17,30,120,0,120,4.5,67.64,0.7,36,0.9,1013
2024,5,7,18,30,34,83,51,2.8,74.34,0.6,36,0.9,1013
2024,5,7,19,30,22,198,32,1.2,81.57,0.5,35,0.9,1014
2024,5,7,20,30,0,0,0,0,88.1,0.4,33,1,1014
2024,5,7,21,30,0,0,0,-0.9,93.39,0.4,30,1,1014
2024,5,7,22,30,0,0,0,-1.4,96.06,0.5,29,1,1014
2024,5,7,23,30,0,0,0,-1.7,96.72,0.5,30,1,1013
2024,5,8,0,30,0,0,0,-1.9,96.2,0.4,30,1,1013
2024,5,8,1,30,0,0,0,-2.1,95.71,0.4,29,1,1012
2024,5,8,2,30,0,0,0,-2.2,94.93,0.4,27,1,1012
2024,5,8,3,30,0,0,0,-2.3,94.73,0.3,21,1.1,1012
2024,5,8,4,30,0,0,0,-2.2,93.7,0.3,14,1.1,1013
2024,5,8,5,30,34,364,73,-1.5,89.53,0.3,13,1.1,1013
2024,5,8,6,30,70,0,70,-0.3,85.59,0.4,12,1.1,1013
2024,5,8,7,30,142,262,251,1.5,80.44,0.4,9,1.1,1013
2024,5,8,8,30,282,26,296,3.6,75.13,0.6,11,1.1,1013
2024,5,8,9,30,399,90,460,5.7,69.58,0.7,17,1.1,1012
2024,5,8,10,30,457,127,554,7,66.4,0.8,20,1.1,1012
2024,5,8,11,30,478,107,565,7.4,65.2,0.8,20,1.1,1012
2024,5,8,12,30,246,723,846,7.4,65.38,0.8,20,1.1,1013
2024,5,8,13,30,316,544,752,7.4,65.26,0.8,18,1.1,1013
2024,5,8,14,30,162,748,712,7.3,65.13,0.8,15,1.1,1014
2024,5,8,15,30,105,863,653,7.1,65.28,0.7,11,1.1,1014
2024,5,8,16,30,92,805,500,6.7,67,0.7,8,1.1,1014
2024,5,8,17,30,76,704,330,6.1,70.66,0.7,183,1.2,1015
2024,5,8,18,30,54,532,164,5.1,77.5,0.7,355,1.2,1015
2024,5,8,19,30,22,199,33,4,85.83,0.7,351,1.2,1015
2024,5,8,20,30,0,0,0,3.2,91.06,0.7,353,1.2,1016
2024,5,8,21,30,0,0,0,2.7,93.72,0.7,354,1.1,1016
2024,5,8,22,30,0,0,0,2.1,96.47,0.7,351,1.1,1016
2024,5,8,23,30,0,0,0,1.6,97.95,0.6,346,1,1016
2024,5,9,0,30,0,0,0,1.2,98.26,0.6,348,1,1016
2024,5,9,1,30,0,0,0,0.8,98.81,0.6,353,1,1016
2024,5,9,2,30,0,0,0,0.4,98.82,0.6,353,1,1017
2024,5,9,3,30,0,0,0,0,98.86,0.6,351,1,1017
2024,5,9,4,30,0,0,0,-0.2,97.1,0.6,345,1,1018
2024,5,9,5,30,33,391,76,0.3,91.87,0.6,345,1,1018
2024,5,9,6,30,55,651,227,1.6,85.35,0.6,350,0.9,1018
2024,5,9,7,30,69,786,397,3.8,75.83,0.6,356,0.9,1018
2024,5,9,8,30,77,864,560,6.5,66.44,0.6,182,0.9,1018
2024,5,9,9,30,83,912,701,9.1,58.68,0.6,10,0.9,1018
2024,5,9,10,30,87,941,808,10.9,52.95,0.7,15,0.9,1018
2024,5,9,11,30,89,956,872,12,48.64,0.7,17,0.9,1018
2024,5,9,12,30,90,959,888,12.5,46.56,0.7,20,0.9,1018
2024,5,9,13,30,90,949,854,12.6,45.71,0.7,23,0.9,1017
2024,5,9,14,30,88,934,778,12.3,46.09,0.7,26,0.8,1017
2024,5,9,15,30,83,900,657,11.7,47.62,0.7,27,0.8,1016
2024,5,9,16,30,75,845,506,10.8,50.62,0.6,29,0.8,1016
2024,5,9,17,30,64,753,338,9.4,56.18,0.5,30,0.8,1016
2024,5,9,18,30,49,588,172,6.8,68.66,0.4,30,0.8,1016
2024,5,9,19,30,22,256,37,3.5,91.62,0.4,28,0.8,1016
2024,5,9,20,30,0,0,0,1.4,100,0.4,26,0.7,1016
2024,5,9,21,30,0,0,0,0.6,100,0.4,25,0.7,1016
2024,5,9,22,30,0,0,0,0.3,100,0.3,30,0.8,1015
2024,5,9,23,30,0,0,0,0.4,100,0.3,42,0.8,1015
2024,5,10,0,30,0,0,0,0.4,98.32,0.2,69,0.8,1015
2024,5,10,1,30,0,0,0,0.1,97.74,0.1,130,0.8,1014
2024,5,10,2,30,0,0,0,-0.2,96.99,0.1,188,0.8,1014
2024,5,10,3,30,0,0,0,-0.4,96.12,0.2,212,0.8,1013
2024,5,10,4,30,0,0,0,-0.3,94.85,0.2,223,0.8,1013
2024,5,10,5,30,35,402,81,0.6,90.37,0.2,221,0.7,1013
2024,5,10,6,30,57,652,232,2.6,82.05,0.2,216,0.8,1012
2024,5,10,7,30,71,786,402,5.8,69.22,0.2,211,0.8,1012
2024,5,10,8,30,81,864,566,9.8,54.14,0.2,224,0.8,1011
2024,5,10,9,30,88,912,708,13.3,41.39,0.2,241,0.8,1010
2024,5,10,10,30,91,942,815,15.4,35.38,0.2,221,0.8,1009
2024,5,10,11,30,92,958,879,16.7,31.7,0.2,193,0.8,1008
2024,5,10,12,30,94,960,895,17.5,29.3,0.3,190,0.8,1007
2024,5,10,13,30,94,946,857,17.9,28.28,0.3,199,0.9,1006
2024,5,10,14,30,93,922,776,18,28.36,0.3,208,0.9,1006
2024,5,10,15,30,105,835,640,17.6,29.85,0.3,215,1,1005
2024,5,10,16,30,189,444,417,16.8,33.17,0.3,218,1.1,1005
2024,5,10,17,30,184,108,224,14.9,46.19,0.3,222,1.2,1005
2024,5,10,18,30,100,125,127,12.9,68.56,0.5,230,1.2,1004
2024,5,10,19,30,10,0,10,12,65.14,0.8,236,1.3,1004
2024,5,10,20,30,0,0,0,11.9,59.49,0.9,234,1.3,1004
2024,5,10,21,30,0,0,0,11.9,57.8,0.9,222,1.4,1004
2024,5,10,22,30,0,0,0,11.5,58.69,0.9,204,1.4,1004
2024,5,10,23,30,0,0,0,10.5,63.08,0.8,194,1.4,1003
2024,5,11,0,30,0,0,0,9.3,69.67,0.7,195,1.4,1003
2024,5,11,1,30,0,0,0,8.4,75.19,0.6,203,1.5,1003
2024,5,11,2,30,0,0,0,7.6,80.58,0.6,214,1.5,1003
2024,5,11,3,30,0,0,0,7,85.32,0.6,224,1.5,1003
2024,5,11,4,30,0,0,0,6.8,88.01,0.5,228,1.6,1003
2024,5,11,5,30,47,11,48,7.3,87.92,0.4,224,1.6,1003
2024,5,11,6,30,115,49,128,8.4,87.21,0.3,215,1.6,1004
2024,5,11,7,30,117,6,120,9.7,80.17,0.2,216,1.7,1004
2024,5,11,8,30,196,24,210,11.3,73.23,0.2,229,1.7,1004
2024,5,11,9,30,374,134,466,12.8,67.27,0.3,250,1.7,1004
2024,5,11,10,30,398,102,477,13.8,62.94,0.3,276,1.8,1004
2024,5,11,11,30,123,871,841,13.8,62.43,0.4,300,1.8,1004
2024,5,11,12,30,218,669,778,13.2,65.13,0.4,316,1.8,1004
2024,5,11,13,30,97,1,98,12.2,70.77,0.5,329,1.8,1005
2024,5,11,14,30,151,2,152,11.2,75.55,0.5,347,1.8,1005
2024,5,11,15,30,74,0,74,10.4,79.07,0.4,187,1.8,1006
2024,5,11,16,30,177,13,184,9.6,82.65,0.4,19,1.8,1006
2024,5,11,17,30,178,92,212,8.9,86.81,0.3,22,1.8,1006
2024,5,11,18,30,92,180,131,7.9,92.03,0.4,24,1.8,1006
2024,5,11,19,30,24,213,38,6.8,94.73,0.4,38,1.8,1007
2024,5,11,20,30,0,0,0,5.9,94.75,0.5,80,1.8,1006
2024,5,11,21,30,0,0,0,5.1,95.51,0.6,127,1.7,1006
2024,5,11,22,30,0,0,0,4.4,97.23,0.8,157,1.7,1006
2024,5,11,23,30,0,0,0,3.7,100,0.9,176,1.6,1006
2024,5,12,0,30,0,0,0,3.1,100,0.8,187,1.5,1006
2024,5,12,1,30,0,0,0,2.7,100,0.8,190,1.5,1006
2024,5,12,2,30,0,0,0,2.6,100,0.6,189,1.4,1006
2024,5,12,3,30,0,0,0,2.9,100,0.4,186,1.4,1006
2024,5,12,4,30,0,0,0,4.1,100,0.5,181,1.3,1006
2024,5,12,5,30,34,402,83,5.9,95.76,0.5,176,1.3,1006
2024,5,12,6,30,58,634,232,8.3,87.01,0.5,171,1.3,1005
2024,5,12,7,30,74,753,396,11.4,75.51,0.5,169,1.3,1004
2024,5,12,8,30,91,816,554,14.5,58.69,0.6,176,1.3,1003
2024,5,12,9,30,106,852,690,16.3,48.08,0.7,183,1.3,1002
